,df_index,facility_title,address,google_latitude,google_longitude,yandex_latitude,yandex_longitude,distance_km,yandex_address,yandex_precision,facility_type
1949,1228,Носовичский ФАП,"ул. Советская, 83, 247706, д. Носовичи, Калинковичский р-н, Гомельская обл.",52.116455,29.3300827,52.360195,29.567895,31.571801204400426,"Беларусь, Гомельская область, Калинковичский район, Советская улица",street,ФАП
1950,1233,Обровский ФАП,"ул. Первомайская, 19, д. Оброво, Ивацевичский р-н, Брестская обл.",52.83138289999999,25.4807024,52.831146,25.478359,0.15961828978156825,"Беларусь, Брестская область, Ивацевичский район, Бытенский сельсовет, агрогородок Доманово, Первомайская улица, 19",exact,ФАП
1951,1235,Обчинский ФАП,"ул. Центральная, 1, 223838, д. Обчин, Любанский р-н, Минская обл.",52.7567499,27.9184983,52.757449,27.921867,0.2396534830380833,"Беларусь, Минская область, Любанский район, Реченский сельсовет, деревня Обчин, Центральная улица, 2А",near,ФАП
1952,1240,Огородниковский ФАП,"пер. Восточный, д. 2, 225127, д. Вежки, Жабинковский р-н, Брестская обл.",52.2810963,24.1167224,52.281489,24.116334,0.05103778480636954,"Беларусь, Брестская область, Жабинковский район, Кривлянский сельсовет, деревня Вежки, Восточный переулок, 2",exact,ФАП
1953,1246,Озеранский ФАП,"д. Озераны, Дятловский р-н, Гродненская обл.",53.40127589999999,25.6406789,53.400206,25.638888,0.168077249270514,"Беларусь, Гродненская область, Дятловский район, Дворецкий сельсовет, деревня Озераны",other,ФАП
1954,1251,Озеричинский ФАП,"д. Озеричино, Пуховичский р-н, Минская обл.",53.57522239999999,27.7548781,53.577353,27.747234,0.5575208424797378,"Беларусь, Минская область, Пуховичский район, Новопольский сельсовет, агрогородок Озеричино",other,ФАП
1955,1256,Октябрьский ФАП,"ул. Трудовая, 1, д. Октябрь, Слуцкий р-н, Минская обл.",53.0527763,27.5986214,53.075267,27.558795,3.651867987754411,"Беларусь, Минская область, Слуцкий район, Бокшицкий сельсовет, деревня Бокшицы, Трудовая улица, 1",exact,ФАП
1956,1268,Омельнянский ФАП,"д. Омельно, Пуховичский р-н, Минская обл.",53.360914,28.0328156,53.360496,28.03121,0.11624192552321448,"Беларусь, Минская область, Пуховичский район, Дубровский сельсовет, деревня Омельно",other,ФАП
1957,1276,Орепичский ФАП,"ул. Тимофея Лося, д 11, 225117, д. Орепичи, Жабинковский р-н, Брестская обл.",52.3180315,23.9961642,52.31835,23.995124,0.07907720990225167,"Беларусь, Брестская область, Жабинковский район, Степанковский сельсовет, деревня Орепичи, улица Тимофея Лося, 11",exact,ФАП
1958,1284,Осередковский ФАП,"ул. Шоссейная, 1а, 213741, д. Осередок, Осиповичский р-н, Могилевская обл.",53.3074488,28.9652393,53.305749,28.965808,0.19274913496927845,"Беларусь, Могилёвская область, Осиповичский район, Ясенский сельсовет, деревня Осерёдок",other,ФАП
1959,1286,Осиповичский ФАП,"ул. Рабочая, 4, д. Осиповичи, Вилейский р-н, Минская обл.",54.4935747,26.8643506,54.464837,26.839487,3.5764927204755077,"Беларусь, Минская область, Вилейский район, Осиповичский сельсовет, деревня Осиповичи, Рабочая улица, 4",exact,ФАП
1960,1292,Осовецкий ФАП,"213521, д. Осовец, Кричевский р-н, Могилевская обл.",53.8039947,31.43069659999999,53.803245,31.427237,0.24199240711501052,"Беларусь, Могилёвская область, Кричевский район, Ботвиновский сельсовет, деревня Осовец",other,ФАП
1961,1296,Осташинский ФАП,"д. Осташин, Кореличский р-н, Гродненская обл.",53.4733899,26.1639862,53.498485,26.237984,5.635312424922796,"Беларусь, Гродненская область, Кореличский район",other,ФАП
1962,1303,Островский ФАП,"ул. Заслонова, 11, д. Островские, Витебский р-н, Витебская обл.",54.4018341,29.7484724,55.441142,30.611863,128.05840712952266,"Беларусь, Витебский район, Куринский сельсовет, деревня Островские, улица Заслонова, 11",exact,ФАП
1963,1314,Павлиновский ФАП,"225358, д. Павлиново, Барановичский р-н, Брестская обл.",53.02779409999999,25.8202461,53.026946,25.820716,0.09940254555785769,"Беларусь, Брестская область, Барановичский район, Леснянский сельсовет, деревня Павлиново",other,ФАП
1964,1316,Павловичский ФАП,"ул. Центральная, 52, д. Павловичи, Кировский р-н, Могилевская обл.",53.1779231,29.5389297,53.322244,29.300377,22.57031439410247,"Беларусь, Могилёвская область, Кировский район, Любоничский сельсовет, деревня Костричи, Центральная улица, 52",exact,ФАП
1965,1329,Пацево-Слободской ФАП,"ул. Молодежная, 1, д. Пацева Слобода, Кировский р-н, Могилевская обл.",53.29348460000001,29.4089327,53.291972,29.399721,0.6349306781878009,"Беларусь, Могилёвская область, Кировский район, Мышковичский сельсовет, деревня Пацева Слобода, Молодёжная улица, 1",exact,ФАП
1966,1341,Первомайский ФАП,"ул. Пролетарская, 6, 223724, д. Первомайск, Солигорский р-н, Минская обл.",52.9023838,27.178702,52.901208,27.179499,0.14124879085982345,"Беларусь, Минская область, Солигорский район, Краснослободский сельсовет, деревня Первомайск, Пролетарская улица, 6",exact,ФАП
1967,1345,Переволокский ФАП,"ул. Советская, 17, 247562, д. Переволока, Речицкий р-н, Гомельская обл.",52.208961,30.210219,52.374047,30.385748,21.89715458483093,"Беларусь, Гомельская область, Речица, Советская улица, 17",exact,ФАП
1968,1347,Перелевский ФАП,"247135, ул. Ленина, 30, д. Перелевка, Ветковский р-н, Гомельская обл.",52.3729171,30.3821696,52.886089,31.404249,89.52260636700254,"Беларусь, Гомельская область, Ветковский район, Столбунский сельсовет, деревня Перелёвка, улица В.И. Ленина, 30",exact,ФАП
1969,1356,Перховичский ФАП,"ул. Молодежная, 2, 225334, д. Перховичи, Барановичский р-н, Брестская обл.",52.07407920000001,27.508551,53.040478,25.972559,149.4243533304628,"Беларусь, Брестская область, Барановичский район, Малаховецкий сельсовет, агрогородок Мирный, Молодёжная улица, 2",exact,ФАП
1970,1358,Песочно-Будский ФАП,"ул. Фабричная, 4, 247008, д. Песочная Буда, Гомельский р-н, Гомельская обл.",52.2475225,31.1442518,52.245806,31.144312,0.19091008934597203,"Беларусь, Гомельский район, Грабовский сельсовет, деревня Песочная Буда, Фабричная улица, 4",exact,ФАП
1971,1360,Петковичский ФАП,"ул. Юбилейная, 16, д. Петковичи, Дзержинский р-н, Минская обл.",53.6798587,27.1222898,53.695991,27.200169,5.432858189291435,"Беларусь, Минская область, Дзержинский сельсовет, агрогородок Петковичи, Юбилейная улица, 16",exact,ФАП
1972,1366,Петьковский ФАП,"ул. Трудовая, 1, 225882, д. Петьки, Кобринский р-н, Брестская обл.",52.1582057,24.3041944,52.158355,24.306534,0.16045953146210679,"Беларусь, Брестская область, Кобринский район, Хидринский сельсовет, деревня Петьки, Трудовая улица, 1",exact,ФАП
1973,1369,Пищаловский ФАП,"ул. Молодежная, 10, 211019, д. Пищалово, Оршанский р-н, Витебская обл.",54.4890263,30.39767,54.557146,30.380403,7.656092133441631,"Беларусь, Витебская область, Оршанский район, Пищаловский сельсовет, деревня Пищалово, Молодёжная улица, 10",exact,ФАП
1974,1371,Плесовически-Слободоской ФАП,"ул. Школьная, 62, 247219, д. Плесовичская Слободка, Жлобинский р-н, Гомельская обл.",52.8374596,29.7481079,52.837913,29.747064,0.08636205115581214,"Беларусь, Гомельская область, Жлобинский район, Коротковичский сельсовет, деревня Плесовичская Слободка, Школьная улица",street,ФАП
1975,1377,Повстынский ФАП,"ул. Набережная, 36, д. Повстынь, Слуцкий р-н, Минская обл.",52.9806251,27.806345,52.978543,27.806317,0.2315265460181865,"Беларусь, Минская область, Слуцкий район, Козловичский сельсовет, деревня Повстынь, Набережная улица, 34",near,ФАП
1976,1380,Погорельский ФАП,"ул. Центральная, 118, 213724, д. Погорелое, Осиповичский р-н, Могилевская обл.",53.3264582,28.645429,53.488757,28.666939,18.103038246752554,"Беларусь, Могилёвская область, Осиповичский район, Лапичский сельсовет, деревня Погорелое, Центральная улица, 118",exact,ФАП
1977,1382,Погостский ФАП,"ул. Солнечная, 5, 247925, д. Погост, Житковичский р-н, Гомельская обл.",52.0550451,27.8645448,52.055078,27.857682,0.4692526857449415,"Беларусь, Гомельская область, Житковичский район, Озеранский сельсовет, деревня Погост, Солнечная улица, 5",exact,ФАП
1978,1383,Погостский ФАП,"д. Погост, Вилейский р-н, Минская обл.",54.6246954,27.5670526,54.624186,27.567041,0.05664761773137016,"Беларусь, Минская область, Вилейский район, Долгиновский сельсовет, деревня Погост",other,ФАП
1979,1397,Подстаринский ФАП,"д. Подстаринь, Ивацевичский р-н, Брестская обл.",52.7690433,25.3555681,52.768511,25.354069,0.11693993260328131,"Беларусь, Брестская область, Ивацевичский район, Яглевичский сельсовет, агрогородок Подстаринь",other,ФАП
1980,1402,Полецкишский ФАП,"д. Полецкишки, Вороновский р-н, Гродненская обл.",54.1884362,25.1864476,54.186985,25.18824,0.199096115393514,"Беларусь, Гродненская область, Вороновский район, Погородненский сельсовет, агрогородок Полецкишки",other,ФАП
1981,1405,"Половский ФАП, Учреждение Здравоохранения «Поставская центральная районная больница»","211875, д. Полово, Поставский р-н, Витебская обл.",55.30588119999999,27.1731494,55.305692,27.17587,0.17347200504435206,"Беларусь, Витебская область, Поставский район, Воропаевский сельсовет, деревня Полово",other,ФАП
1982,1408,Полонский ФАП,"225155, д. Полонок, 40""А"", Пружанский р-н, Брестская обл.",52.6260928,24.4222272,52.649357,24.508251,6.355114610406919,"Беларусь, Брестская область, Пружанский район",other,ФАП
1983,1418,Полятичский ФАП,"ул. Восточная, 52, 225874, д. Полятичи, Кобринский р-н, Брестская обл.",52.2253553,24.2707757,52.22712,24.268976,0.23136686080933588,"Беларусь, Брестская область, Кобринский район, Батчинский сельсовет, деревня Полятичи, Восточная улица, 52",exact,ФАП
1984,1421,Попелевский ФАП,"ул. Парковая, 15, 225135, д. Попелево, Пружанский р-н, Брестская обл.",52.5647198,24.4593634,52.744929,24.099428,31.47983197613191,"Беларусь, Брестская область, Пружанский район, Сухопольский сельсовет, деревня Попелёво, Парковая улица, 15",exact,ФАП
1985,1424,Порадунский ФАП,"231393, д. Порадунь, Вороновский р-н, Гродненская обл.",54.1210838,24.9275499,54.119587,24.927998,0.1689790459699474,"Беларусь, Гродненская область, Вороновский район, Дотишский сельсовет, деревня Порадунь",other,ФАП
1986,1428,Поселичский ФАП,"247616, д. Поселичи, Хойникский р-н, Гомельская обл.",51.8657452,30.0528023,51.865085,30.049616,0.23077203770101815,"Беларусь, Гомельская область, Хойникский район, Поселичский сельсовет, деревня Поселичи",other,ФАП
1987,1431,Потаповичский ФАП,"ул. Школьная, 2, 225795, д. Потаповичи, Ивановский р-н, Брестская обл.",52.146045,25.5109089,52.058799,25.670518,14.593133063359062,"Беларусь, Брестская область, Ивановский район, Бродницкий сельсовет, деревня Потаповичи, Школьная улица, 2",exact,ФАП
1988,1438,Почеповский ФАП,"213569, д. Почепы, Краснопольский р-н, Могилевская обл.",53.2937457,31.3376132,53.293786,31.337603,0.004532143897168603,"Беларусь, Могилёвская область, Краснопольский район, Турьевский сельсовет, агрогородок Почепы",other,ФАП
1989,1446,Прияминский ФАП,"ул. Вокзальная, п. Приямино, Борисовский р-н, Минская обл.",54.2123631,28.5178766,54.279644,28.834492,21.889243161107295,"Беларусь, Минская область, Борисовский район, Лошницкий сельсовет, деревня Приямино, Вокзальная улица",street,ФАП
1990,1448,Прокоповский ФАП,"ул. Колхозная, 1, 247017, д. Прокоповка, Гомельский р-н, Гомельская обл.",52.47240240000001,30.9192072,52.145292,31.319232,45.41574933891318,"Беларусь, Гомельский район, Черетянский сельсовет, деревня Прокоповка, Колхозная улица, 1",exact,ФАП
1991,1450,Проскурнянский ФАП,"ул. Советская, 131, 247204, д. Проскурни, Жлобинский р-н, Гомельская обл.",52.8802199,30.053632,52.805039,30.088478,8.681149730174427,"Беларусь, Гомельская область, Жлобинский район, Октябрьский сельсовет, деревня Проскурни, Советская улица, 131",exact,ФАП
1992,1452,Протасовский ФАП,"ул. Школьная, 1а, 247310, д. Протасы, Октябрьский р-н, Гомельская обл.",52.78169339999999,29.0824742,52.786488,29.083703,0.5395021549792743,"Беларусь, Гомельская область, Октябрьский район, Протасовский сельсовет, деревня Протасы, Школьная улица, 1",number,ФАП
1993,1455,Прудковский ФАП,"ул. Школьная, 1, 213207, д. Петуховка, Чаусский р-н, Могилевская обл.",53.95632999999999,30.9212137,53.736664,31.099504,27.081479999148954,"Беларусь, Могилёвская область, Чаусский район, Осиновский сельсовет, деревня Петуховка, Школьная улица, 1",exact,ФАП
1994,1458,Прудникский ФАП,"211549, д. Прудники, Городокский р-н, Витебская обл.",55.4144884,29.9773111,55.41679,29.982369,0.4091576841208801,"Беларусь, Витебская область, Городокский район, Вайханский сельсовет, деревня Прудники",other,ФАП
1995,1461,Прудский ФАП,"231487, д. Пруд, Дятловский р-н, Гродненская обл.",53.2411596,25.4640488,53.240479,25.461184,0.20511014608834385,"Беларусь, Гродненская область, Дятловский район, Войневичский сельсовет, деревня Пруд",other,ФАП
1996,1463,Прусиновский ФАП,"ул. Школьная, 10, 223406, д. Прусиново, Узденский р-н, Минская обл.",53.46429759999999,26.9662651,53.465858,26.9657,0.1774951305598455,"Беларусь, Минская область, Узденский район, Нёманский сельсовет, деревня Прусиново, Школьная улица, 8",near,ФАП
1997,1468,Пузичский ФАП,"ул. Центральная, 59, 223734, д. Пузичи, Солигорский р-н, Минская обл.",52.815878,27.5364142,52.521876,27.248508,38.021374532940825,"Беларусь, Минская область, Солигорский район, Хоростовский сельсовет, деревня Пузичи, Центральная улица, 59",exact,ФАП
1998,1480,Радеевский ФАП,"247372, д. Радеево, Буда-Кошелевский р-н, Гомельская обл.",52.6502044,30.7278452,52.650417,30.728698,0.06219720644469787,"Беларусь, Гомельская область, Буда-Кошелёвский район, Уваровичский сельсовет, деревня Радеево",other,ФАП
1999,1483,Радомльский ФАП,"Центральная, 37, 213203, д. Радомля, Чаусский р-н, Могилевская обл.",53.9629418,31.0348484,53.96546,31.033326,0.29719337936920903,"Беларусь, Могилёвская область, Чаусский район, агрогородок Радомля, Центральная улица, 31",near,ФАП
2000,1486,Радюковский ФАП,"211920, д. Радюки, Шарковщинский р-н, Витебская обл.",55.3214427,27.4859816,55.398804,27.587235,10.721659774840342,"Беларусь, Витебская область, Шарковщинский район",other,ФАП
2001,1497,Рафоловский ФАП,"213167, д. Лямница, Белыничский р-н, Могилевская обл.",53.9381493,29.9380583,53.940319,29.937525,0.24377179126160337,"Беларусь, Могилёвская область, Белыничский район, Вишовский сельсовет, деревня Лямница",other,ФАП
2002,1503,Ректянский ФАП,"213263, д. Ректа, Славгородский р-н, Могилевская обл.",53.2946965,30.710953,53.297548,30.762492,3.4398704508505604,"Беларусь, Могилёвская область, Славгородский район, Свенский сельсовет, деревня Ректа-Михайловка",other,ФАП
2003,1511,Речковский ФАП,"ул. Могилевская, 11/1, 213124, д. Речки, Могилевский р-н, Могилевская обл.",53.9328546,30.2221719,54.046941,30.245817,12.77966010562286,"Беларусь, Могилёвский район, Пашковский сельсовет, деревня Речки 2",other,ФАП
2004,1514,Рисковский ФАП,"247272, д. Рисков, Рогачевский р-н, Гомельская обл.",53.0746186,30.0511274,53.116633,30.223926,12.447784758830897,"Беларусь, Гомельская область, Рогачёвский район",other,ФАП
2005,1515,Ровбицкий ФАП,"ул. Красноармейская, 43, 225162, д. Ровбицк, Пружанский р-н, Брестская обл.",52.6706797,24.0838009,52.672543,24.085854,0.2491814009968937,"Беларусь, Брестская область, Пружанский район, Сухопольский сельсовет, агрогородок Ровбицк, Красноармейская улица, 41А",near,ФАП
2006,1543,Рухчанский ФАП,"ул. Новая, 6, 225520, д. Рухча, Столинский р-н, Брестская обл.",52.04948419999999,27.4851271,51.994663,26.600535,60.83372266235773,"Беларусь, Брестская область, Столинский район, Рухчанский сельсовет, деревня Рухча-2",other,ФАП
2007,1555,Савской ФАП,"ул. В. Коваля, 6, 213412, д. Сова, Горецкий р-н, Могилевская обл.",53.9124504,30.2557896,54.363984,30.81269,61.942402049991344,"Беларусь, Могилёвская область, Горецкий район, агрогородок Сава, улица Коваля, 6",exact,ФАП
2008,1557,Саковщинский ФАП,"д. Саковщина, Воложинский р-н, Минская обл.",54.109725,26.3742003,54.109786,26.37309,0.07269348332294408,"Беларусь, Минская область, Воложинский сельсовет, агрогородок Саковщина",other,ФАП
2009,1563,Сватошицкий ФАП,"ул. Почтовая, 7, 211054, д. Сватошицы, Дубровенский р-н, Витебская обл.",54.5021217,30.7818256,54.500772,30.782812,0.16303515569868804,"Беларусь, Витебская область, Дубровенский район, Добрынский сельсовет, агрогородок Сватошицы, Почтовая улица, 7",exact,ФАП
2010,1564,Сведский ФАП,"ул. Солнечная, 19, 247525, д. Сведское, Речицкий р-н, Гомельская обл.",52.51278,30.0647419,52.545426,30.016424,4.884740846344096,"Беларусь, Гомельская область, Речицкий район, Комсомольский сельсовет, деревня Сведское, Солнечная улица, 19",exact,ФАП
2011,1568,Светочский ФАП,"ул. Совхозная, 1а, 225210, д. Светоч, Березовский р-н, Брестская обл.",52.488707,24.92365,52.488707,24.92365,0.0,"Беларусь, Брестская область, Берёзовский сельсовет, деревня Светоч, Совхозная улица, 1А",exact,ФАП
2012,1572,Свиридовичский ФАП,"ул. Солнечная, 5, 247502, д. Свиридовичи, Речицкий р-н, Гомельская обл.",52.2606742,30.487563,52.204144,30.468609,6.417038188915753,"Беларусь, Гомельская область, Речицкий район, Заспенский сельсовет, деревня Свиридовичи, Солнечная улица, 5",exact,ФАП
2013,1577,Святицкий ФАП,"ул. Мирная, 4, 225386, д. Святица, Ляховичский р-н, Брестская обл.",52.7573596,26.0394084,52.75613,26.041136,0.17947145073707307,"Беларусь, Брестская область, Ляховичский район, Кривошинский сельсовет, деревня Святица, Мирная улица, 4",exact,ФАП
2014,1586,Селецкий ФАП,"д. Селецк, Пуховичский р-н, Минская обл.",53.2664732,27.8689702,53.270906,27.869845,0.49632611403253557,"Беларусь, Минская область, Пуховичский район, Шацкий сельсовет, деревня Селецк",other,ФАП
2015,1606,Сивицкий ФАП,"222347 д. Сивица, Воложинский р-н, Минская обл.",53.924663,26.67298,54.014162,26.643205,10.14059719738152,"Беларусь, Минская область, Воложинский район",other,ФАП
2016,1608,Сидоровичский ФАП,"ул. Молодежная, 34, 247168, д. Сидоровичи, Чечерский р-н, Гомельская обл.",52.9191643,30.9048332,53.044468,31.153251,21.6959752372637,"Беларусь, Гомельская область, Чечерский район, Нисимковичский сельсовет, деревня Сидоровичи, Молодёжная улица, 36",near,ФАП
2017,1610,Син-Польский ФАП,"247863, д. Синицкое Поле, Лельчицкий р-н, Гомельская обл.",51.7979219,28.6548422,51.797679,28.654191,0.05229586199223458,"Беларусь, Гомельская область, Лельчицкий район, Буйновичский сельсовет, деревня Синицкое Поле",other,ФАП
2018,1615,Сиродский ФАП,"ул. Мира, 1, 247727, д. Сирод, Калинковичский р-н, Гомельская обл.",52.12674939999999,29.3387563,52.126458,29.339633,0.0680561540600393,"Беларусь, Гомельская область, Калинковичи, улица Мира, 1",exact,ФАП
2019,1624,Сковшинский ФАП,"ул. Краснознаменная, 30, 223738, д. Сковшин, Солигорский р-н, Минская обл.",52.53522,27.8346198,52.534882,27.841468,0.4647153837739993,"Беларусь, Минская область, Солигорский район, Домановичский сельсовет, агрогородок Сковшин, Краснознамённая улица, 26",near,ФАП
2020,1630,Славенский ФАП,"д. Славени, Толочинский р-н, Витебская обл.",54.3440623,29.5230189,54.450962,29.742608,18.529707472754904,"Беларусь, Витебская область, Толочинский район",other,ФАП
2021,1632,Сластеновский ФАП,"Школьная, 4, 213216, д. Сластены, Чаусский р-н, Могилевская обл.",53.9563846,30.9213921,53.780203,30.923542,19.59100719783135,"Беларусь, Могилёвская область, Чаусы, Школьная улица, 4",exact,ФАП
2022,1643,Слободской ФАП,"ул. Молодежная, 16а, 247936, д. Слобода, Петриковский р-н, Гомельская обл.",52.627848,29.7219229,52.201743,28.505511,95.13572398611824,"Беларусь, Гомельская область, Петриковский район, Муляровский сельсовет, деревня Слобода, Молодёжная улица, 16А",exact,ФАП
2023,1650,Слонимцовский ФАП,"пер. Центральный, д. 4, 225131, д. Слонимцы, Пружанский р-н, Брестская обл.",52.535104,24.4899422,52.535934,24.486628,0.24241668882815048,"Беларусь, Брестская область, Пружанский сельсовет, деревня Слонимцы, Центральный переулок",street,ФАП
2024,1663,Соколовичский ФАП,"д. Соколовичи, Крупский р-н, Минская обл.",54.2813404,29.3025827,54.281562,29.305129,0.16712226562533533,"Беларусь, Минская область, Крупский район, Бобрский сельсовет, деревня Соколовичи",other,ФАП
2025,1668,Солонский ФАП,"ул. Новая, 61, 247220, д. Солоное, Жлобинский р-н, Гомельская обл.",52.8449469,30.0164723,52.842309,30.010288,0.5084753335138019,"Беларусь, Гомельская область, Жлобинский район, деревня Солоное, Новая улица, 61",exact,ФАП
2026,1676,Сосновский ФАП,"225332, д. Сосновая, Барановичский р-н, Брестская обл.",53.09390459999999,25.7466629,53.094652,25.746758,0.08334933414703799,"Беларусь, Брестская область, Барановичский район, Жемчужненский сельсовет, деревня Сосновая",other,ФАП
2027,1678,Сосновский ФАП,"211914, д. Сосновцы, Шарковщинский р-н, Витебская обл.",55.40621110000001,27.3706857,55.406426,27.369403,0.08443055565852209,"Беларусь, Витебская область, Шарковщинский район, Иодский сельсовет, поселок Сосновцы",other,ФАП
2028,1683,Спондовский ФАП,"ул. Школьная, 6, 231224, д. Спонды, Островецкий р-н, Гродненская обл.",54.6184541,25.9577124,54.908303,26.237157,36.88019885859515,"Беларусь, Гродненская область, Островецкий район, Михалишковский сельсовет, деревня Спонды, Школьная улица, 6",exact,ФАП
2029,1684,Средне-Печанский ФАП,"ул. Центральная, 44, 247852, д. Средние Печи, Лельчицкий р-н, Гомельская обл.",51.8809616,28.080368,51.857159,28.188927,7.909474754344556,"Беларусь, Гомельская область, Лельчицкий район, Симоничский сельсовет, деревня Средние Печи",other,ФАП
2030,1687,Ст. Слободской ФАП,"д. Старая Слобода, Крупский р-н, Минская обл.",54.1139096,29.3190325,54.112879,29.312881,0.417013354468778,"Беларусь, Минская область, Крупский район, Ухвальский сельсовет, деревня Старая Слобода",other,ФАП
2031,1690,Стайкинский ФАП,"211548, д. Стайки, Городокский р-н, Витебская обл.",55.6361247,30.051733,55.419488,29.884497,26.28796029525387,"Беларусь, Витебская область, Городокский район, Вайханский сельсовет, деревня Большие Стайки",other,ФАП
2032,1691,Стайковский ФАП,"ул. Молодежная, 10/2, 213954, д. Стайки, Кировский р-н, Могилевская обл.",53.3882681,29.8156618,53.343764,29.576779,16.60445774624041,"Беларусь, Могилёвская область, Кировский район, агрогородок Боровица, Молодёжная улица, 10",number,ФАП
2033,1693,Стайковский ФАП,"ул. Центральная, 18, 211015, д. Стайки, Оршанский р-н, Витебская обл.",54.68515379999999,30.3156371,54.683424,30.317036,0.2123260719389613,"Беларусь, Витебская область, Оршанский район, Межевский сельсовет, деревня Стайки",other,ФАП
2034,1695,Стайский ФАП,"211190, д. Стаи, Лепельский р-н, Витебская обл.",54.884512,28.6224966,54.851521,28.706527,6.5091654419768465,"Беларусь, Витебская область, Лепельский район",other,ФАП
2035,1697,Станиславовский ФАП,"ул. Тиливичская, 2, 211041, д. Станиславово, Дубровенский р-н, Витебская обл.",54.53917149999999,30.678852,54.537708,30.683773,0.3567360674914977,"Беларусь, Витебская область, Дубровенский район, Малобаховский сельсовет, агрогородок Станиславово, Тиливичская улица, 2",exact,ФАП
2036,1715,Староградский ФАП,"ул. Советская, 14, 247181, д. Староград, Кормянский р-н, Гомельская обл.",53.11660579999999,30.60253149999999,53.116881,30.602107,0.041701428346445024,"Беларусь, Гомельская область, Кормянский район, деревня Староград, Советская улица, 14",exact,ФАП
2037,1718,Стародубовский ФАП,"д. Стародубовая, Гродненский р-н, Гродненская обл.",53.4682699,23.7783671,53.460904,23.774857,0.85137156860574,"Беларусь, Гродненский район, Одельский сельсовет, деревня Стародубовая",other,ФАП
2038,1722,Старосельский ФАП,"213877, д. Старое Село, Глусский р-н, Могилевская обл.",52.96389199999999,28.8934046,52.963439,28.895182,0.12926000285916422,"Беларусь, Могилёвская область, Глусский район, Козловичский сельсовет, деревня Старое Село",other,ФАП
2039,1723,Старосельский ФАП,"231947, д. Старое Село, Зельвенский р-н, Гродненская обл.",53.18225959999999,24.8004526,53.181046,24.925581,8.339258675866866,"Беларусь, Гродненская область, Зельвенский район, Голынковский сельсовет, деревня Старое Село",other,ФАП
2040,1734,Стасевский ФАП,"ул. Центральная, 72, 211210, д. Стасево, Лиозненский р-н, Витебская обл.",55.0917786,30.5300376,55.083312,30.638669,6.977059811837587,"Беларусь, Витебская область, Лиозненский сельсовет, агрогородок Стасево, Центральная улица, 72",exact,ФАП
2041,1735,Стаховский ФАП,"ул. Верхняя, 5, 225515, д. Стахово, Столинский р-н, Брестская обл.",52.0817827,26.7121554,52.079233,26.706321,0.48922166810368634,"Беларусь, Брестская область, Столинский район, Плотницкий сельсовет, деревня Стахово, Верхняя улица, 5",exact,ФАП
2042,1738,Стешицкий ФАП,"ул. Коммунистическая, 4, аг. Стешицы, Вилейский р-н, Минская обл.",54.5725018,27.400287,54.572201,27.394196,0.3940288947248309,"Беларусь, Минская область, Вилейский район, Людвиновский сельсовет, агрогородок Стешицы, Коммунистическая улица, 4",exact,ФАП
2043,1739,Стодоличский ФАП,"ул. Комсомольская, 20, 247842, д. Стодоличи, Лельчицкий р-н, Гомельская обл.",51.7845091,28.3352513,51.730183,28.494633,12.523314644484431,"Беларусь, Гомельская область, Лельчицкий район, Стодоличский сельсовет, агрогородок Стодоличи, Комсомольская улица, 20",exact,ФАП
2044,1741,Столбунский ФАП,"ул. Комсомольская, 1, 247136, аг. Столбуны, Ветковский р-н, Гомельская обл.",52.5090425,30.9265204,52.574376,31.198292,19.7627610950047,"Беларусь, Гомельская область, Ветковский район, 1",exact,ФАП
2045,1744,Столпищенский ФАП,"ул. Мира, 6, д. Столпище, Кировский р-н, Могилевская обл.",53.2350895,29.3881466,53.232718,29.390873,0.32009973105967887,"Беларусь, Могилёвская область, Кировский район, Мышковичский сельсовет, деревня Столпище, улица Мира, 6",exact,ФАП
2046,1754,Стригинский ФАП,"ул. Школьная, 8, 225211, д. Стригинь, Березовский р-н, Брестская обл.",52.5087492,25.0303288,52.508723,25.030343,0.0030677230690659136,"Беларусь, Брестская область, Берёзовский район, агрогородок Стригинь, Школьная улица, 8",exact,ФАП
2047,1761,Стытычевский ФАП,"ул. Мирная, 26, 225745, д. Стытычево, Пинский р-н, Брестская обл.",52.1307668,26.0885026,52.054374,26.133725,9.038864653621479,"Беларусь, Брестская область, Пинский район, Плещицкий сельсовет, деревня Стытычево, Мирная улица, 26",exact,ФАП
2048,1762,Субочский ФАП,"ул. Октябрьская, 8, 231907, д. Субочи, Волковысский р-н, Гродненская обл.",53.1689617,24.3456869,53.257925,24.441075,11.755867234548703,"Беларусь, Гродненская область, Волковысский район, 8",exact,ФАП
2049,1764,Судниковский ФАП,"д. Судники, Воложинский р-н, Минская обл.",53.9042355,26.9002823,53.905658,26.904597,0.32389585463262727,"Беларусь, Минская область, Воложинский район, Ивенецкий сельсовет, деревня Судники",other,ФАП
2050,1765,Сукневичский ФАП,"д. Сукневичи, Логойский р-н, Минская обл.",54.3927349,27.7455943,54.392879,27.747657,0.13449802788427592,"Беларусь, Минская область, Логойский район, Октябрьский сельсовет, деревня Сукневичи",other,ФАП
2051,1766,Суличевский ФАП,"ул. Буденного, 46, 225859, д. Суличево, Дрогичинский р-н, Брестская обл.",52.1839497,25.1498508,52.097748,25.041113,12.121912221961145,"Беларусь, Брестская область, Дрогичинский район, Закозельский сельсовет, деревня Суличево, улица Будённого, 46",exact,ФАП
